id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,dme_frequency_khz,dme_channel,dme_latitude_deg,dme_longitude_deg,dme_elevation_ft,slaved_variation_deg,magnetic_variation_deg,usageType,power,associated_airport
85779,Beale_TACAN_US,BAB,Beale,TACAN,108600,39.13479996,-121.4410019,165,US,108600,023X,,,,16.001,14.578,BOTH,MEDIUM,KBAB
85782,Barksdale_TACAN_US,BAD,Barksdale,TACAN,115800,32.50329971,-93.6678009,163,US,115800,105X,,,,5.001,2.42,BOTH,MEDIUM,KBAD
85783,Badger_VORTAC_US,BAE,Badger,VORTAC,116400,43.1169014,-88.28430176,1080,US,116400,111X,,,,2.001,-2.489,BOTH,HIGH,
85784,Barnes_VORTAC_US,BAF,Barnes,VORTAC,113000,42.16199875,-72.71620178,270,US,113000,077X,,,,-14.001,-14.256,BOTH,MEDIUM,KBAF
85791,Batten_NDB_US,BAJ,Batten,NDB,392,40.53219986,-103.2300034,4025,US,,,,,,,8.426,TERMINAL,LOW,
85793,Baltimore_VORTAC_US,BAL,Baltimore,VORTAC,115100,39.17110062,-76.66130066,140,US,115100,098X,,,,-11.001,-11.01,BOTH,MEDIUM,KBWI
85799,Battle_Mountain_VORTAC_US,BAM,Battle Mountain,VORTAC,112200,40.56919861,-116.9219971,4536,US,112200,059X,,,,18.001,14.219,BOTH,HIGH,
85814,Hemlock_NDB_US,BAR,Hemlock,NDB,320,36.1534996,-81.87979889,,US,,,,,,,-6.282,LO,LOW,
85820,Hardeman_NDB_US,BAV,Hardeman,NDB,404,35.21429825,-89.042099,500,US,,,,,,,-0.502,LO,LOW,
85821,Bad_Axe_VOR-DME_US,BAX,Bad Axe,VOR-DME,108200,43.78279877,-82.9838028,755,US,108200,019X,,,,-5.001,-7.373,TERMINAL,LOW,
85836,Benson_NDB_US,BBB,Benson,NDB,239,45.32720184,-95.65029907,1080,US,,,,,,,3.174,TERMINAL,LOW,
85839,Brady_NDB_US,BBD,Brady,NDB,380,31.1779995,-99.32260132,1816,US,,,,,,,6.055,TERMINAL,LOW,
85849,Babylon_NDB_US,BBN,Babylon,NDB,275,40.67250061,-73.38439941,,US,,,,,,,-13.326,TERMINAL,MEDIUM,KFRG
85854,Broken_Bow_NDB_US,BBW,Broken Bow,NDB,265,41.4341011,-99.6359024,2530,US,,,,,,,6.292,LO,LOW,
85866,Bear_Creek_NDB_US,BCC,Bear Creek,NDB,212,65.17389679,-152.2059937,,US,,,,,,,20.429,LO,MEDIUM,PATA
85867,Bryce_Canyon_VORTAC_US,BCE,Bryce Canyon,VORTAC,112800,37.68920135,-112.3040009,9040,US,112800,075X,,,,15.001,12.222,BOTH,HIGH,
85870,Black_River_Falls_NDB_US,BCK,Black River Falls,NDB,362,44.25469971,-90.84899902,836,US,,,,,,,-0.462,TERMINAL,LOW,
85881,Choctaw_NDB_US,BCZ,Choctaw,NDB,228,32.11429977,-88.12139893,115,US,,,,,,,-1.055,TERMINAL,LOW,
85892,Chupp_NDB_US,BD,Chupp,NDB,388,41.87739944,-72.7661972,,US,,,,,,,-14.18,TERMINAL,LOW,KBDL
85899,Accomack_NDB_US,BDB,Accomack,NDB,336,37.57040024,-75.7983017,24,US,,,,,,,-11.076,BOTH,LOW,
85900,Bellgrade_NDB_US,BDD,Bellgrade,NDB,254,37.14550018,-88.67050171,388,US,,,,,,,-1.24,LO,LOW,KPAH
85901,Baudette_VOR-DME_US,BDE,Baudette,VOR-DME,111600,48.72280121,-94.6072998,1081,US,111600,053X,,,,4.009,1.554,LO,MEDIUM,KBDE
85903,Bradford_VORTAC_US,BDF,Bradford,VORTAC,114700,41.15969849,-89.58789825,810,US,114700,094X,,,,0.009,-1.184,BOTH,HIGH,
85908,Bradley_VORTAC_US,BDL,Bradley,VORTAC,109000,41.94100189,-72.68859863,160,US,109000,027X,,,,-14.001,-14.219,LO,LOW,KBDL
85914,Bridge_NDB_US,BDQ,Bridge,NDB,208,35.1393013,-92.71240234,320,US,,,,,,,1.517,TERMINAL,LOW,
85916,Bridgeport_VOR-DME_US,BDR,Bridgeport,VOR-DME,108800,41.16070175,-73.12449646,9,US,108800,025X,,,,-12.001,-13.512,LO,MEDIUM,KBDR
85930,Bedds_NDB_US,BE,Bedds,NDB,332,42.47980118,-71.38860321,,US,,,,,,,-15.149,TERMINAL,LOW,KBED
85931,Mally_NDB_US,BE,Mally,NDB,397,42.12680054,-86.31330109,,US,,,,,,,-4.182,TERMINAL,LOW,KBEH
85933,Beeville_NDB_US,BEA,Beeville,NDB,284,28.36860085,-97.79540253,269,US,,,,,,,5.162,TERMINAL,LOW,
85942,Bay_Creek_NDB_US,BEP,Bay Creek,NDB,350,32.45740128,-83.76570129,60,US,,,,,,,-4.187,TERMINAL,LOW,
85943,Bessemer_NDB_US,BEQ,Bessemer,NDB,368,33.31190109,-86.92320251,660,US,,,,,,,-2.083,TERMINAL,LOW,
85947,Bennettsville_NDB_US,BES,Bennettsville,NDB,230,34.62020111,-79.73320007,146,US,,,,,,,-7.412,TERMINAL,LOW,
85948,Bethel_VORTAC_US,BET,Bethel,VORTAC,114100,60.78480148,-161.8240051,92,US,114100,088X,,,,19.001,14.501,BOTH,HIGH,PABE
85950,Bloomfield_NDB_US,BEX,Bloomfield,NDB,269,40.74499893,-92.43049622,850,US,,,,,,,1.062,TERMINAL,LOW,
85954,Tabey_NDB_US,BF,Tabey,NDB,248,41.56909943,-81.57379913,,US,,,,,,,-8.064,TERMINAL,LOW,KBKL
85955,Creve_NDB_US,BF,Creve,NDB,263,41.80270004,-103.4990005,,US,,,,,,,8.583,TERMINAL,LOW,KBFF
85956,Nolla_NDB_US,BF,Nolla,NDB,362,47.63249969,-122.3889999,142,US,,,,,,,17.418,TERMINAL,MEDIUM,KBFI
85957,Niley_NDB_US,BF,Niley,NDB,385,35.37239838,-118.9810028,415,US,,,,,,,13.34,TERMINAL,LOW,KBFL
85958,Boyne_Falls_NDB_US,BFA,Boyne Falls,NDB,263,45.16669846,-84.92189789,707,US,,,,,,,-6.221,LO,LOW,
85959,Bradford_VOR-DME_US,BFD,Bradford,VOR-DME,116600,41.78639984,-78.61940002,2100,US,116600,113X,,,,-7.002,-10.268,LO,MEDIUM,KBFD
85961,Brownfield_NDB_US,BFE,Brownfield,NDB,311,33.17919922,-102.1910019,3263,US,,,,,,,7.385,LO,LOW,
85962,Scottsbluff_VORTAC_US,BFF,Scottsbluff,VORTAC,112600,41.89419937,-103.4820023,4170,US,112600,073X,,,,13.001,8.58,BOTH,HIGH,KBFF
85964,Buffalo_NDB_US,BFK,Buffalo,NDB,215,36.86420059,-99.62010193,1819,US,,,,,,,6.233,TERMINAL,LOW,
85965,Brookley_VORTAC_US,BFM,Brookley,VORTAC,112800,30.61269951,-88.05549622,10,US,112800,075X,,,,4.001,-0.562,LO,MEDIUM,
85966,Bedford_NDB_US,BFR,Bedford,NDB,344,38.83940125,-86.4367981,720,US,,,,,,,-3.288,TERMINAL,LOW,
85968,Burns_Flat_VORTAC_US,BFV,Burns Flat,VORTAC,110000,35.23690033,-99.20619965,1780,US,110000,037X,,,,8.001,6.064,LO,MEDIUM,
85969,Silver_Bay_NDB_US,BFW,Silver Bay,NDB,350,47.25059891,-91.41410065,1100,US,,,,,,,-0.516,LO,LOW,
85977,Totte_NDB_US,BG,Totte,NDB,227,44.72750092,-68.71289825,514,US,,,,,,,-17.187,TERMINAL,LOW,KBGR
85978,Smite_NDB_US,BG,Smite,NDB,332,42.10469818,-75.8911972,860,US,,,,,,,-12.28,TERMINAL,LOW,KBGM
85984,Borger_VORTAC_US,BGD,Borger,VORTAC,108600,35.80709839,-101.3820038,3130,US,108600,023X,,,,11.012,7.22,BOTH,MEDIUM,
85988,Boiling_Fork_NDB_US,BGF,Boiling Fork,NDB,263,35.1780014,-86.06819916,975,US,,,,,,,-3.052,TERMINAL,LOW,
85998,Big_Lake_VORTAC_US,BGQ,Big Lake,VORTAC,112500,61.56949997,-149.9669952,160,US,112500,072X,,,,25.001,20.248,BOTH,HIGH,
85999,Bangor_VORTAC_US,BGR,Bangor,VORTAC,114800,44.84180069,-68.87400055,359,US,114800,095X,,,,-19.001,-17.185,BOTH,HIGH,KBGR
86001,Big_Spring_VORTAC_US,BGS,Big Spring,VORTAC,114300,32.38560104,-101.4840012,2670,US,114300,090X,,,,11.012,7.147,BOTH,MEDIUM,
86011,Mcden_NDB_US,BH,Mcden,NDB,224,33.51129913,-86.84559631,,US,,,,,,,-2.136,TERMINAL,MEDIUM,KBHM
86012,Surry_NDB_US,BH,Surry,NDB,330,44.5387001,-68.30660248,55,US,,,,,,,-17.249,TERMINAL,LOW,
86014,Baxley_NDB_US,BHC,Baxley,NDB,376,31.71199989,-82.39019775,199,US,,,,,,,-5.112,LO,LOW,
86018,Brashear_NDB_US,BHG,Brashear,NDB,338,33.15840149,-95.61830139,483,US,,,,,,,3.556,TERMINAL,LOW,
86022,Buckhorn_NDB_US,BHN,Buckhorn,NDB,391,37.69749832,-92.10379791,1098,US,,,,,,,1.109,LO,LOW,KTBN
86027,Benje_NDB_US,BHU,Benje,NDB,382,40.37549973,-79.271698,1180,US,,,,,,,-9.316,TERMINAL,LOW,KLBE
86029,Hardwood_NDB_US,BHW,Hardwood,NDB,236,44.24860001,-84.08390045,800,US,,,,,,,-6.493,TERMINAL,LOW,
86041,Jadan_NDB_US,BI,Jadan,NDB,230,46.69810104,-100.6480026,1677,US,,,,,,,7.181,TERMINAL,MEDIUM,KBIS
86042,Saige_NDB_US,BI,Saige,NDB,251,45.85219955,-108.6949997,,US,,,,,,,12.236,TERMINAL,LOW,KBIL
86046,Bible_Grove_VORTAC_US,BIB,Bible Grove,VORTAC,109000,38.92029953,-88.48179626,540,US,109000,027X,,,,3.001,-1.501,LO,MEDIUM,
86047,Beatrice_VOR_US,BIE,Beatrice,VOR,110600,40.30139923,-96.75460052,1300,US,,,,,,7.001,4.28,TERMINAL,LOW,
86048,Big_Delta_VORTAC_US,BIG,Big Delta,VORTAC,114900,64.00440216,-145.7169952,1230,US,114900,096X,,,,29.001,22.559,BOTH,HIGH,PABI
86051,Bishop_VOR-DME_US,BIH,Bishop,VOR-DME,109600,37.3769989,-118.3669968,4110,US,109600,033X,,,,15.001,13.546,LO,LOW,
86055,Billings_VORTAC_US,BIL,Billings,VORTAC,114500,45.80860138,-108.625,3808,US,114500,092X,,,,14.001,12.207,BOTH,HIGH,KBIL
86059,Bismarck_VOR-DME_US,BIS,Bismarck,VOR-DME,116500,46.76179886,-100.6650009,1841,US,116500,112X,,,,12.001,7.19,LO,MEDIUM,KBIS
86062,Keesler_TACAN_US,BIX,Keesler,TACAN,111800,30.40710068,-88.92970276,10,US,111800,055X,,,,1.001,-0.183,BOTH,LOW,KBIX
86071,West_Bend_VOR_US,BJB,West Bend,VOR,109800,43.42200089,-88.12519836,871,US,,,,,,-1.001,-3.015,LO,LOW,
86072,Jeffco_VOR-DME_US,BJC,Jeffco,VOR-DME,115400,39.9129982,-105.1389999,5734,US,115400,101X,,,,11.001,9.42,BOTH,HIGH,
86075,Bemidji_VORTAC_US,BJI,Bemidji,VORTAC,108600,47.57590103,-95.02480316,1410,US,108600,023X,,,,4.001,2.29,LO,MEDIUM,
86078,Bulldog_NDB_US,BJT,Bulldog,NDB,221,33.95149994,-83.21959686,738,US,,,,,,,-5,TERMINAL,LOW,KAHN
86079,Big_Blue_NDB_US,BJU,Big Blue,NDB,248,40.36360168,-96.81289673,1352,US,,,,,,,4.304,TERMINAL,LOW,
86093,Plein_NDB_US,BK,Plein,NDB,329,43.22249985,-75.48259735,450,US,,,,,,,-13.081,TERMINAL,LOW,KUCA
86095,Biorka_Island_VORTAC_US,BKA,Biorka Island,VORTAC,113800,56.8594017,-135.5509949,240,US,113800,085X,,,,28.001,22.092,BOTH,HIGH,PASI
86097,Breckenridge_NDB_US,BKD,Breckenridge,NDB,245,32.74729919,-98.8911972,1226,US,,,,,,,5.53,LO,LOW,
86098,Baker_City_VOR-DME_US,BKE,Baker City,VOR-DME,115300,44.84059906,-117.8079987,3360,US,115300,100X,,,,20.001,15.44,RNAV,HIGH,KBKE
86101,Buckley_TACAN_US,BKF,Buckley,TACAN,109600,39.70740128,-104.7519989,5580,US,109600,033X,,,,12.001,9.286,BOTH,MEDIUM,KBKF
86103,Tri_Co_NDB_US,BKK,Tri Co,NDB,275,30.85160065,-85.6013031,,US,,,,,,,-2.424,TERMINAL,LOW,
86106,Burke_Lakefront_NDB_US,BKL,Burke Lakefront,NDB,416,41.52870178,-81.66339874,581,US,,,,,,,-8.014,TERMINAL,LOW,KBKL
86109,Barnwell_NDB_US,BKO,Barnwell,NDB,392,33.34680176,-81.42410278,380,US,,,,,,,-6.114,TERMINAL,LOW,
86112,Brooks_Co_NDB_US,BKS,Brooks Co,NDB,353,27.20689964,-98.12180328,115,US,,,,,,,5.266,TERMINAL,LOW,
86114,Blackstone_NDB_US,BKT,Blackstone,NDB,326,37.12789917,-78.04139709,419,US,,,,,,,-9.3,TERMINAL,LOW,
86115,Timber_NDB_US,BKU,Timber,NDB,344,46.34799957,-104.2559967,,US,,,,,,,9.509,LO,MEDIUM,
86117,Beckley_VORTAC_US,BKW,Beckley,VORTAC,117700,37.78030014,-81.12349701,2500,US,117700,124X,,,,-6.001,-7.256,BOTH,MEDIUM,KBKW
86118,Brookings_VOR-DME_US,BKX,Brookings,VOR-DME,108800,44.30319977,-96.81510162,1641,US,108800,025X,,,,6.001,4.199,TERMINAL,LOW,
86122,Brinkley_NDB_US,BKZ,Brinkley,NDB,242,34.88140106,-91.17769623,189,US,,,,,,,0.47,TERMINAL,LOW,
86137,Belleville_NDB_US,BL,Belleville,NDB,362,38.46469879,-89.75640106,419,US,,,,,,,-0.444,TERMINAL,LOW,KBLV
86138,Yanks_NDB_US,BL,Yanks,NDB,260,43.06000137,-87.87670135,594,US,,,,,,,-3.097,LO,LOW,KMKE
86139,Benza_NDB_US,BL,Benza,NDB,338,48.89910126,-122.5350037,44,US,,,,,,,18.1,TERMINAL,MEDIUM,KBLI
86147,Boulder_City_VORTAC_US,BLD,Boulder City,VORTAC,116700,35.99580002,-114.8639984,3650,US,116700,114X,,,,15.001,12.471,BOTH,HIGH,
86148,Lake_Providence_NDB_US,BLE,Lake Providence,NDB,278,32.83069992,-91.19010162,106,US,,,,,,,0.598,LO,LOW,
86149,Bluefield_VORTAC_US,BLF,Bluefield,VORTAC,110000,37.3064003,-81.19429779,2900,US,110000,037X,,,,-3.001,-7.154,LO,MEDIUM,
86151,Blythe_VORTAC_US,BLH,Blythe,VORTAC,117400,33.59609985,-114.7610016,410,US,117400,121X,,,,14.001,12.161,BOTH,HIGH,15AZ
86176,Claye_NDB_US,BM,Claye,NDB,382,39.0564003,-86.59919739,761,US,,,,,,,-3.234,TERMINAL,LOW,KBMG
86180,Brigham_City_NDB_US,BMC,Brigham City,NDB,294,41.51580048,-112.0780029,,US,,,,,,,13.033,LO,LOW,
86181,Bloomington_VOR-DME_US,BMI,Bloomington,VOR-DME,108200,40.48080063,-88.93119812,880,US,108200,019X,,,,3.001,-1.442,LO,MEDIUM,KBMI
86182,Berlin_VOR-DME_US,BML,Berlin,VOR-DME,110400,44.63339996,-71.18609619,1730,US,110400,041X,,,,-17.004,-16.101,LO,LOW,
86185,Burnet_NDB_US,BMQ,Burnet,NDB,341,30.74029922,-98.23619843,,US,,,,,,,5.302,TERMINAL,LOW,
86188,Barrow_Co_NDB_US,BMW,Barrow Co,NDB,404,33.9353981,-83.58950043,810,US,,,,,,,-4.434,LO,LOW,
86201,Dobbs_NDB_US,BN,Dobbs,NDB,304,36.03099823,-86.72180176,985,US,,,,,,,-2.44,TERMINAL,LOW,KBNA
86202,Nashville_VORTAC_US,BNA,Nashville,VORTAC,114100,36.13700104,-86.68479919,566,US,114100,088X,,,,-2.007,-2.468,BOTH,HIGH,KBNA
86218,Brenham_NDB_US,BNH,Brenham,NDB,362,30.22240067,-96.37349701,274,US,,,,,,,4.277,TERMINAL,LOW,
86227,Benton_Ridge_NDB_US,BNR,Benton Ridge,NDB,334,41.01670074,-83.66660309,800,US,,,,,,,-6.151,TERMINAL,LOW,
86232,Boone_NDB_US,BNW,Boone,NDB,407,42.0542984,-93.85310364,1143,US,,,,,,,2.068,TERMINAL,LOW,
86239,Booie_NDB_US,BO,Booie,NDB,221,36.39860153,-82.49620056,1600,US,,,,,,,-6.047,TERMINAL,LOW,KTRI
86240,Ustik_NDB_US,BO,Ustik,NDB,359,43.59690094,-116.3150024,2700,US,,,,,,,14.578,TERMINAL,MEDIUM,KBOI
86241,Miltt_NDB_US,BO,Miltt,NDB,375,42.2737999,-71.04920197,6,US,,,,,,,-15.208,TERMINAL,LOW,KBOS
86244,Bruck_NDB_US,BOB,Bruck,NDB,387,61.1678009,-150.177002,279,US,,,,,,,20.118,TERMINAL,LOW,PANC
86247,Bowman_NDB_US,BOD,Bowman,NDB,374,46.18510056,-103.4290009,2960,US,,,,,,,9.171,TERMINAL,LOW,
86250,Boise_VORTAC_US,BOI,Boise,VORTAC,113300,43.55279922,-116.1920013,2876,US,113300,080X,,,,17.001,14.549,BOTH,HIGH,
86260,Boston_VORTAC_US,BOS,Boston,VORTAC,112700,42.35739899,-70.98950195,20,US,112700,074X,,,,-16.001,-15.243,BOTH,HIGH,KBOS
86264,Boysen_Reservoir_VOR-DME_US,BOY,Boysen Reservoir,VOR-DME,117800,43.46319962,-108.3000031,7550,US,117800,125X,,,,16.001,11.467,BOTH,HIGH,
86266,Whiteside_NDB_US,BOZ,Whiteside,NDB,254,41.71110153,-89.78559875,934,US,,,,,,,-1.141,LO,LOW,
86270,Kazoo_NDB_US,BP,Kazoo,NDB,257,29.99629974,-94.10639954,,US,,,,,,,3.073,TERMINAL,MEDIUM,KBPT
86271,Big_Piney_VOR-DME_US,BPI,Big Piney,VOR-DME,116500,42.57939911,-110.1090012,6949,US,116500,112X,,,,16.001,12.278,BOTH,HIGH,
86278,Piney_Grove_NDB_US,BPO,Piney Grove,NDB,403,36.53950119,-84.47599792,1460,US,,,,,,,-4.342,TERMINAL,LOW,
86279,Beaumont_VOR-DME_US,BPT,Beaumont,VOR-DME,114500,29.94610023,-94.0161972,10,US,114500,092X,,,,7.008,3.041,LO,MEDIUM,KBPT
86280,Osceola_NDB_US,BPW,Osceola,NDB,239,35.69269943,-90.01290131,230,US,,,,,,,-0.102,TERMINAL,LOW,
86282,Jeffi_NDB_US,BQ,Jeffi,NDB,275,31.22830009,-81.54270172,10,US,,,,,,,-5.402,TERMINAL,LOW,KBQK
86284,Bowman_VOR-DME_US,BQM,Bowman,VOR-DME,112200,38.23020172,-85.66470337,540,US,112200,059X,,,,-1.001,-3.587,TERMINAL,LOW,KLOU
86286,Bastrop_NDB_US,BQP,Bastrop,NDB,329,32.75510025,-91.88349915,169,US,,,,,,,1.29,LO,LOW,
86287,Braymer_VOR-DME_US,BQS,Braymer,VOR-DME,111200,39.63059998,-93.87529755,930,US,111200,049X,,,,3.012,2.213,LO,HIGH,
86288,Bullion_VOR-DME_US,BQU,Bullion,VOR-DME,114500,40.75970078,-115.7610016,6464,US,114500,092X,,,,17.001,14.055,LO,MEDIUM,KEKO
86289,Robert_VOR-DME_US,BQZ,Robert,VOR-DME,112200,40.46369934,-106.8720016,8250,US,112200,059X,,,,13.012,10.382,LO,MEDIUM,KSBS
86300,Redan_NDB_US,BR,Redan,NDB,266,33.645401,-84.311203,834,US,,,,,,,-4.079,TERMINAL,LOW,KATL
86301,Depoo_NDB_US,BR,Depoo,NDB,393,25.98360062,-97.50900269,,US,,,,,,,5.091,TERMINAL,LOW,KBRO
86302,Burns_NDB_US,BR,Burns,NDB,390,40.65420151,-91.1230011,575,US,,,,,,,0.03,TERMINAL,LOW,KBRL
86303,Larew_NDB_US,BR,Larew,NDB,251,46.45660019,-94.02279663,1259,US,,,,,,,1.434,TERMINAL,LOW,
86306,Broad_River_NDB_US,BRA,Broad River,NDB,379,35.27280045,-82.47100067,2149,US,,,,,,,-5.499,TERMINAL,MEDIUM,KAVL
86310,Brainerd_VORTAC_US,BRD,Brainerd,VORTAC,116900,46.34830093,-94.02600098,1250,US,116900,116X,,,,3.004,1.445,BOTH,HIGH,
86317,Black_Forest_VORTAC_US,BRK,Black Forest,VORTAC,112500,38.94449997,-104.6330032,6934,US,112500,072X,,,,13.001,9.202,LO,MEDIUM,
86319,Burlington_VORTAC_US,BRL,Burlington,VORTAC,111400,40.72340012,-90.92590332,730,US,111400,051X,,,,5.001,-0.073,LO,MEDIUM,
86327,Brownsville_VORTAC_US,BRO,Brownsville,VORTAC,116300,25.92410088,-97.37529755,10,US,116300,110X,,,,9.008,5.051,BOTH,HIGH,KBRO
86341,Brooke_VORTAC_US,BRV,Brooke,VORTAC,114500,38.3362999,-77.35289764,145,US,114500,092X,,,,-9.001,-10.184,BOTH,MEDIUM,
86343,Barrow_VOR-DME_US,BRW,Barrow,VOR-DME,116200,71.27339935,-156.7879944,40,US,116200,109X,,,,25.001,20.29,BOTH,HIGH,PABR
86363,Bradshaw_NDB_US,BSF,Bradshaw,NDB,339,19.76339912,-155.5939941,5785,US,,,,,,,9.533,TERMINAL,MEDIUM,PHSF
86367,Big_Sur_VORTAC_US,BSR,Big Sur,VORTAC,114000,36.18130112,-121.6419983,4085,US,114000,087X,,,,16.001,14.129,BOTH,MEDIUM,HGT
86371,Belfast_NDB_US,BST,Belfast,NDB,278,44.4109993,-69.01069641,195,US,,,,,,,-17.048,TERMINAL,LOW,
86373,Briggs_VOR-DME_US,BSV,Briggs,VOR-DME,112400,40.74069977,-81.43209839,1230,US,112400,071X,,,,-4.012,-7.587,LO,MEDIUM,15G
86381,Batol_NDB_US,BT,Batol,NDB,272,42.36190033,-85.18419647,,US,,,,,,,-5.199,TERMINAL,LOW,KBTL
86382,Rundi_NDB_US,BT,Rundi,NDB,284,30.58289909,-91.21099854,,US,,,,,,,1.134,TERMINAL,LOW,KBTR
86383,Herro_NDB_US,BT,Herro,NDB,382,44.53219986,-73.24949646,,US,,,,,,,-15.009,TERMINAL,LOW,KBTV
86389,Battle_Ground_VORTAC_US,BTG,Battle Ground,VORTAC,116600,45.74779892,-122.5920029,253,US,116600,113X,45.7477,-122.592,253,21.001,17.067,BOTH,HIGH,
86392,Barter_Island_NDB_US,BTI,Barter Island,NDB,308,70.13069916,-143.6439972,,US,,,,,,,26.406,BOTH,MEDIUM,PABA
86393,Battle_Creek_VORTAC_US,BTL,Battle Creek,VORTAC,109400,42.30979919,-85.25229645,930,US,109400,031X,,,,-2.001,-5.155,LO,LOW,KBTL
86397,Britton_NDB_US,BTN,Britton,NDB,386,45.81919861,-97.74559784,1312,US,,,,,,,5.005,TERMINAL,LOW,
86401,Baton_Rouge_VORTAC_US,BTR,Baton Rouge,VORTAC,116500,30.48509979,-91.2940979,20,US,116500,112X,,,,6.001,1.172,BOTH,HIGH,KBTR
86403,Wood_River_NDB_US,BTS,Wood River,NDB,429,58.99969864,-158.5480042,138,US,,,,,,,16.039,LO,LOW,PADL
86404,Bettles_VOR-DME_US,BTT,Bettles,VOR-DME,116000,66.90499878,-151.5359955,634,US,116000,107X,,,,27.001,21.396,BOTH,HIGH,PABT
86406,Burlington_VORTAC_US,BTV,Burlington,VORTAC,117500,44.39709854,-73.18260193,420,US,117500,122X,,,,-15.004,-15,LO,MEDIUM,KBTV
86407,Beatty_VORTAC_US,BTY,Beatty,VORTAC,114700,36.80059814,-116.7480011,2925,US,114700,094X,,,,16.001,13.258,BOTH,HIGH,
86417,Boutn_NDB_US,BU,Boutn,NDB,230,39.81930161,-83.20490265,900,US,,,,,,,-6.191,TERMINAL,LOW,
86418,Klump_NDB_US,BU,Klump,NDB,231,43.00019836,-78.65080261,630,US,,,,,,,-10.499,TERMINAL,LOW,KBUF
86420,Buffalo_VOR-DME_US,BUA,Buffalo,VOR-DME,109400,45.55220032,-103.4560013,3020,US,109400,031X,,,,13.001,9.151,TERMINAL,LOW,
86422,Burwell_NDB_US,BUB,Burwell,NDB,377,41.77470016,-99.14550018,2176,US,,,,,,,6.09,TERMINAL,LOW,
86423,Buckeye_VOR_US,BUD,Buckeye,VOR,109800,40.61660004,-83.063797,991,US,,,,,,-5.001,-6.383,TERMINAL,LOW,
86427,Buffalo_VOR-DME_US,BUF,Buffalo,VOR-DME,116400,42.92900085,-78.64630127,730,US,116400,111X,,,,-8.001,-10.486,BOTH,HIGH,KBUF
86430,Anne_Arundel_NDB_US,BUH,Anne Arundel,NDB,260,39.08409882,-76.76000214,128,US,,,,,,,-10.555,LO,LOW,KFME
86435,Butler_VORTAC_US,BUM,Butler,VORTAC,115900,38.27209854,-94.48819733,890,US,115900,106X,,,,7.001,2.549,BOTH,HIGH,
86440,Burnham_NDB_US,BUP,Burnham,NDB,348,44.69729996,-69.35780334,190,US,,,,,,,-17.028,TERMINAL,LOW,
86445,Burbun_VOR-DME_US,BUU,Burbun,VOR-DME,114500,42.68930054,-88.30180359,780,US,114500,092X,,,,-1.001,-2.424,TERMINAL,LOW,
86455,Dewie_NDB_US,BV,Dewie,NDB,201,36.83950043,-96.01399994,893,US,,,,,,,4.039,LO,HIGH,
86456,Almnd_NDB_US,BV,Almnd,NDB,335,35.70320129,-91.79779816,,US,,,,,,,1.092,TERMINAL,LOW,KBVX
86458,Boll_Weevil_NDB_US,BVG,Boll Weevil,NDB,352,31.33679962,-85.98329926,,US,,,,,,,-2.307,LO,LOW,KOZR
86462,Buckland_NDB-DME_US,BVK,Buckland,NDB-DME,325,65.97979736,-161.1490021,26,US,113100,078X,,,,,16.236,TERMINAL,MEDIUM,PABL
86463,Bonneville_VORTAC_US,BVL,Bonneville,VORTAC,112300,40.72610092,-113.7570038,4220,US,112300,070X,,,,17.001,13.284,BOTH,HIGH,
86464,Alaby_NDB_US,BVN,Alaby,NDB,332,41.729599,-98.05269623,1797,US,,,,,,,5.223,TERMINAL,LOW,
86465,Bartlesville_VOR-DME_US,BVO,Bartlesville,VOR-DME,117900,36.83420181,-96.01830292,940,US,117900,126X,,,,8.001,4.041,LO,MEDIUM,
86466,Nixin_NDB_US,BVP,Nixin,NDB,326,29.99329948,-95.21499634,75,US,,,,,,,3.475,TERMINAL,LOW,KIAH
86467,Beaver_Creek_NDB_US,BVQ,Beaver Creek,NDB,260,37.01750183,-86.00920105,800,US,,,,,,,-3.28,TERMINAL,LOW,
86469,Byers_VOR-DME_US,BVR,Byers,VOR-DME,113500,39.76580048,-103.9280014,5252,US,113500,082X,,,,10.009,9.024,BOTH,HIGH,8CO4
86471,Skagit/Bay_View_NDB_US,BVS,Skagit/Bay View,NDB,240,48.46860123,-122.4189987,94,US,,,,,,,17.595,LO,LOW,
86472,Boiler_VORTAC_US,BVT,Boiler,VORTAC,115100,40.55609894,-87.06929779,750,US,115100,098X,,,,1.001,-3.185,BOTH,HIGH,KLAF
86474,Brookhaven_NDB_US,BVV,Brookhaven,NDB,407,31.6079998,-90.41030121,485,US,,,,,,,0.347,LO,LOW,
86480,Noora_NDB_US,BW,Noora,NDB,236,36.88000107,-86.4815979,614,US,,,,,,,-3.042,TERMINAL,LOW,KBWG
86482,Brownwood_VOR-DME_US,BWD,Brownwood,VOR-DME,108600,31.89259911,-98.95749664,1571,US,108600,023X,,,,8.012,5.544,LO,MEDIUM,
86483,Bowling_Green_VORTAC_US,BWG,Bowling Green,VORTAC,117900,36.92869949,-86.44339752,565,US,117900,126X,,,,2.001,-3.066,BOTH,HIGH,KBWG
86484,Bunkie_NDB_US,BWK,Bunkie,NDB,397,30.86540031,-92.23410034,50,US,,,,,,,1.525,LO,LOW,0LS6
